,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
139,1,2022-12-13 20:51:56.883079+00:00,1,C31-1B-44,Colombia,Valle del Cauca,Cali,1,31,,False,,,1,1,False,,,44,,,,
140,1,2022-12-13 20:51:56.884831+00:00,1,C31-1B-54,Colombia,Valle del Cauca,Cali,1,31,,False,,,1,1,False,,,54,,,,
141,1,2022-12-13 20:51:56.884870+00:00,1,C31-1B-64,Colombia,Valle del Cauca,Cali,1,31,,False,,,1,1,False,,,64,,,,
142,1,2022-12-13 20:51:56.884901+00:00,1,C31-1B-74,Colombia,Valle del Cauca,Cali,1,31,,False,,,1,1,False,,,74,,,,
143,1,2022-12-13 20:51:56.884930+00:00,1,C31-1B-80,Colombia,Valle del Cauca,Cali,1,31,,False,,,1,1,False,,,80,,,,
144,3,2022-12-13 20:51:56.884976+00:00,1,C31-2-4,Colombia,Valle del Cauca,Cali,1,31,,False,,,2,,False,,,4,,,,
145,3,2022-12-13 20:51:56.885008+00:00,1,C31-2-64,Colombia,Valle del Cauca,Cali,1,31,,False,,,2,,False,,,64,,,,
146,1,2022-12-13 20:51:56.885037+00:00,1,C34-40B-24,Colombia,Valle del Cauca,Cali,1,34,,False,,,40,1,False,,,24,,,,
147,3,2022-12-13 20:51:56.885066+00:00,1,C34A-81A-73,Colombia,Valle del Cauca,MEDELLIN,1,34,0,False,,,81,0,False,,,73,,,,
148,3,2022-12-13 20:51:56.885094+00:00,1,C37-13B-96,Colombia,Valle del Cauca,Cali,1,37,,False,,,13,1,False,,,96,,,,
149,3,2022-12-13 20:51:56.885122+00:00,1,C39-22-5,Colombia,Valle del Cauca,Cali,1,39,,False,,,22,,False,,,5,,,,
150,3,2022-12-13 20:51:56.885150+00:00,1,C39-2B-29,Colombia,Valle del Cauca,Cali,1,39,,False,,,2,1,False,,,29,,,,
151,1,2022-12-13 20:51:56.885178+00:00,1,C3A-19-45,Colombia,Valle del Cauca,Cali,1,3,0,,,,19,,,,,45,,,,
152,1,2022-12-13 20:51:56.885205+00:00,1,C3O-2-136-P14,Colombia,Valle del Cauca,Cali,1,3,,False,,3,2,,False,,,136,,,4,14
153,1,2022-12-13 20:51:56.885233+00:00,1,C3O-2-140-A301,Colombia,Valle del Cauca,Cali,1,3,,False,,3,2,,False,,,140,,,0,301
154,1,2022-12-26 19:31:52.353117+00:00,1,C4-21-52,Colombia,Valle del Cauca,Cali,1,4,,,,,21,,,,,52,,,,
155,1,2022-12-13 20:51:56.885261+00:00,1,C4-73-120,Colombia,Valle del Cauca,Cali,1,4,,False,,,73,,False,,,120,,,,
156,3,2022-12-13 20:51:56.885288+00:00,1,C40-3-33,Colombia,Valle del Cauca,Cali,1,40,,False,,,3,,False,,,33,,,,
157,3,2022-12-13 20:51:56.885316+00:00,1,C40-3M-33,Colombia,Valle del Cauca,Cali,1,40,,False,,,3,13,False,,,33,,,,
158,1,2022-12-13 20:51:56.885344+00:00,1,C40N-3-69,Colombia,Valle del Cauca,Cali,1,40,,False,,0,3,,False,,,69,,,,
159,3,2022-12-13 20:51:56.885372+00:00,1,C42-94A-15,Colombia,Valle del Cauca,Cali,1,42,,False,,,94,0,False,,,15,,,,
160,1,2022-12-13 20:51:56.885399+00:00,1,C42-95A-15,Colombia,Valle del Cauca,Cali,1,42,,False,,,95,0,False,,,15,,,,
161,3,2022-12-13 20:51:56.885427+00:00,1,C43-109-78,Colombia,Valle del Cauca,Cali,1,43,,False,,,109,,False,,,78,,,,
162,3,2022-12-13 20:51:56.885455+00:00,1,C43-109-78-A502,Colombia,Valle del Cauca,Cali,1,43,,False,,,109,,False,,,78,,,0,502
163,1,2022-12-27 14:09:58.729732+00:00,1,C43-109-78-A502A,Colombia,Valle del Cauca,Cali,1,43,,,,,109,,,,,78,,,0,502A
164,3,2022-12-13 20:51:56.885482+00:00,1,C44N-4-40,Colombia,Valle del Cauca,Cali,1,44,,False,,0,4,,False,,,40,,,,
165,1,2022-12-13 20:51:56.885510+00:00,1,C4S-48-10-A603,Colombia,Valle del Cauca,Cali,1,4,,False,,1,48,,False,,,10,,,0,603
166,3,2022-12-13 20:51:56.885538+00:00,1,C53-1-96,Colombia,Valle del Cauca,Cali,1,53,,False,,,1,,False,,,96,,,,
167,3,2022-12-13 20:51:56.885566+00:00,1,C53-11A-40-A505,Colombia,Valle del Cauca,Cali,1,53,,False,,,11,0,False,,,40,,,0,505
168,3,2022-12-13 20:51:56.885594+00:00,1,C53-28F-77,Colombia,Valle del Cauca,Cali,1,53,,False,,,28,5,False,,,77,,,,
